0.05866193771362305,63.0
0.22344446182250977,55.0
0.38827013969421387,55.0
0.5530979633331299,57.0
0.7177848815917969,63.0
0.8826112747192383,64.0
1.0474519729614258,61.0
1.2123496532440186,62.0
1.3769516944885254,64.0
1.5417859554290771,64.0
1.7066192626953125,62.0
1.8714799880981445,61.0
2.0363340377807617,56.0
2.200988292694092,56.0
2.365821361541748,57.0
2.530661106109619,54.0
2.6955413818359375,53.0
2.8601865768432617,55.0
3.0250329971313477,65.0
3.189890146255493,67.0
3.3546266555786133,64.0
3.519399642944336,62.0
3.6842284202575684,59.0
3.8490564823150635,61.0
4.013871431350708,58.0
4.178730249404907,60.0
4.343497037887573,51.0
4.508145093917847,47.0
4.672973155975342,53.0
4.83781623840332,52.0
5.002580881118774,56.0
5.167860746383667,52.0
5.332580804824829,50.0
5.497317314147949,51.0
5.6622350215911865,50.0
5.827153205871582,50.0
5.991823196411133,45.0
6.1568169593811035,51.0
6.321332693099976,48.0
6.4861671924591064,53.0
6.650994539260864,56.0
6.815709590911865,54.0
6.980703115463257,59.0
7.145394802093506,63.0
7.310358047485352,67.0
7.474951982498169,58.0
7.639727592468262,57.0
7.804535150527954,57.0
7.969320297241211,58.0
8.134340763092041,56.0
8.2989501953125,55.0
8.463852167129517,60.0
8.628585815429688,61.0
8.793479204177856,66.0
8.958253383636475,70.0
9.123030662536621,74.0
9.288093328475952,74.0
9.452683210372925,75.0
9.617348194122314,75.0
9.782177209854126,66.0
9.94709825515747,64.0
10.111906051635742,60.0
10.276617765426636,58.0
10.44131851196289,50.0
10.606266260147095,49.0
10.770951986312866,54.0
10.93592882156372,52.0
11.100685119628906,52.0
11.26533842086792,49.0
11.430095672607422,51.0
11.59498405456543,53.0
11.75986123085022,53.0
11.924750089645386,51.0
12.089295625686646,46.0
12.25433874130249,44.0
12.418941497802734,49.0
12.583787441253662,53.0
12.748581647872925,51.0
12.913312435150146,47.0
13.0781831741333,50.0
13.243029832839966,50.0
13.40783143043518,50.0
13.57270097732544,49.0
13.737489461898804,47.0
13.902199506759644,45.0
14.067126750946045,54.0
14.231902599334717,58.0
14.396590948104858,64.0
14.561492443084717,63.0
14.726395845413208,63.0
14.891009092330933,72.0
15.056092023849487,74.0
15.220625162124634,76.0
15.385412216186523,71.0
15.550250768661499,71.0
15.715129613876343,67.0
15.87992811203003,75.0
16.044442892074585,77.0
16.20939064025879,69.0
16.374269008636475,65.0
16.539058208465576,66.0
16.703781843185425,65.0
16.868622064590454,60.0
17.033529043197632,55.0
17.198194980621338,55.0
17.363130569458008,61.0
17.528032779693604,70.0
17.6926748752594,70.0
17.857401371002197,74.0
18.02228307723999,80.0
18.187052249908447,82.0
18.35194420814514,82.0
18.51683211326599,77.0
18.681397914886475,77.0
18.84626793861389,70.0
19.011131763458252,70.0
19.175886869430542,63.0
19.34075164794922,57.0
19.50542640686035,64.0
19.67043423652649,67.0
19.835029363632202,65.0
19.99996042251587,65.0
20.164745569229126,72.0
20.32942032814026,71.0
20.494285821914673,79.0
20.659172296524048,80.0
20.82384467124939,74.0
20.98873519897461,76.0
21.153414011001587,77.0
21.318293809890747,69.0
21.483011722564697,62.0
21.64807891845703,66.0
21.81267547607422,61.0
21.977479219436646,60.0
22.14239239692688,58.0
22.307065725326538,58.0
22.4718337059021,55.0
22.636658430099487,57.0
22.801542282104492,59.0
22.96633768081665,54.0
23.131117820739746,49.0
23.29590678215027,47.0
23.46081018447876,47.0
23.625526905059814,45.0
23.790363311767578,47.0
23.95516037940979,49.0
24.120147705078125,47.0
24.284675359725952,47.0
24.44942569732666,50.0
24.61415410041809,48.0
24.77903652191162,49.0
24.94397234916687,50.0
25.108716011047363,48.0
25.27362561225891,44.0
25.438113689422607,45.0
25.60323476791382,47.0
25.768043756484985,45.0
25.932777166366577,46.0
26.09753108024597,51.0
26.262473106384277,56.0
26.426986694335938,55.0
26.591948747634888,60.0
26.756869554519653,60.0
26.92149782180786,60.0
27.08631157875061,60.0
27.251174449920654,58.0
27.415854692459106,53.0
27.580700159072876,45.0
27.74568486213684,45.0
27.910211086273193,42.0
28.075140953063965,39.0
28.24003577232361,37.0
28.40468168258667,37.0
28.569501876831055,37.0
28.734480381011963,38.0
28.89910864830017,38.0
29.064104318618774,39.0
29.2286114692688,40.0
29.393484830856323,43.0
29.558258533477783,52.0
29.72324252128601,52.0
29.88777256011963,52.0
30.052714347839355,51.0
30.21757221221924,51.0
30.38230562210083,50.0
30.547017097473145,46.0
30.71187949180603,43.0
30.876498699188232,35.0
31.041396617889404,35.0
31.206145763397217,35.0
31.37109684944153,35.0
31.535995721817017,35.0
31.700729608535767,35.0
31.865458726882935,35.0
32.03040337562561,35.0
32.19505977630615,35.0
32.359901666641235,35.0
32.52466535568237,35.0
32.68951201438904,35.0
32.854435443878174,35.0
33.019134759902954,35.0
33.184078216552734,35.0
33.348657846450806,35.0
33.51367473602295,35.0
33.678367376327515,35.0
33.84316658973694,35.0
34.00789737701416,35.0
34.172938108444214,35.0
34.33748912811279,35.0
34.50219106674194,35.0
34.666942834854126,35.0
34.83169865608215,35.0
34.99635314941406,35.0
35.16168689727783,35.0
35.32640767097473,35.0
35.49126148223877,35.0
35.65635538101196,35.0
35.82068181037903,35.0
